,title,description,title_label,description_label
643,민주 검찰독재대책위 심 판결은 이재명 죽이기 정치판결 ,이어 이들은 재판부는 년 전 대선 과정에서 했던 말 한두 마디를 비틀고 증언을 취사선택해 판결함으로써 윤 정권을 견제할 유일한 대안인 제 야당 대표의 정치생명에 심대한 타격을 줬다 며 윤석열 김건희 국정 ,0,1
644, 단독 명리학자 류씨 김건희 여사 명품백 수수 등 위기 때 저 감옥 , 김건희 여사가 자신과 윤석열 대통령이 정치적 고비에 처할 때마다 거취 등에 대한 조언을 구해왔다는 김건희 여사가 감방 가니 안 가니 그때 상담 연락이 왔다 고 덧붙였다 류씨는 주로 대구 경북 지역을 ,1,1
645, 대권주자로 급부상한 김동연 경기지사 광화문 집회 참석 끝까지 시민 ,김동연 지사는 어제 서울 광화문 광장 인근에서 열린 윤석열 대통령 퇴진 김건희 여사 특검 도입 촉구 집회에 참석한 뒤 페이스북을 통해 늦은 가을 비 내리는 저녁 나라의 앞날이 걱정 이라며 시민분들의 열기가 ,0,1
646,탄핵이냐 임기단축이냐 퇴진 두고 동상이몽 ,김 총장은 이날 국회서 김건희 특검과 상설특검을 통해 윤 정부를 제대로 심판할 수 있도록 노력하는 한편 이들은 윤 대통령의 거취를 둘러싼 입장에는 의견이 갈리지만 김건희 여사 특검법 에 공통된 입장을 보이고 ,0,1
647,민주 검독위 이재명 심 선고 재판부 정치검찰의 정치권 야합에 동조 ,이어 윤석열 김건희 국정농단으로 인한 정권의 위기상황을 오직 이재명이라는 정적 제거와 제 야당인 민주당 탄압을 통해 모면해보려는 치졸한 공작에 야합한 정치판결인 것 이라고 덧붙였다 ,0,1
648, 나는 결코 죽지 않는다 이재명 외침에 적나라한 일침 가한 진중권 ,이 대표는 지난 일 서울 광화문에서 열린 김건희 윤석열 국정농단 규탄 및 특검 촉구 제 차 국민행동의 날 이 대표는 이재명은 결코 죽지 않는다 며 윤석열 대통령과 김건희 여사를 직접 겨냥한 발언을 이어갔다 그는 ,1,1
649, 윤석열 정권에 대한 울산시민들의 분노 놀라울 정도 , 민주당 울산시당이 일부터 울산 개 구군 개 천막에서 김건희 특검 촉구 서명운동을 진행하고 있다 민주당 울산시당 지난 일부터 김건희 특검 촉구 울산시민 서명운동을 시작한 더불어민주당 울산시당 ,0,1
650, 이재명 기치로 대야 강공 민생 경제 행보도 박차 종합 ,한 대표의 쇄신 요구에 윤석열 대통령이 대국민담화와 김건희 여사 외부 활동 자제 등으로 화답하고 자신이 예상되는 김건희 여사 특검법 재표결을 앞두고 전열을 정비하고 있다 김 여사 이슈로 다시 표면화한 윤 ,0,1
651, 대권가도 급브레이크 이재명 당 기반 확고 대여공세 강화, 사진 연합뉴스 김건희 여사 리스크 에 따른 윤석열 정부의 최악 지지율 속에 대권가도를 달리던 이재명 이재명 더불어민주당 대표가 일 오후 서울 광화문광장 인근에서 열린 김건희 윤석열 국정농단 규탄 ,0,0
652,이재명 사법리스크 차 관문부터 위기 정국 여파 주시하는 야권,하지만 야권에서는 이 대표의 사법 리스크가 현실화된 만큼 윤석열 대통령 부부 공천 개입 의혹 김건희 여사 관련 각종 의혹과 관련해 이 대표를 중심으로 민주당이 주도해온 대여권 공세의 동력이 약해질 수 있다는 ,0,1
653,여야 예산 진검승부 돌입 예비비 지역화폐서 격돌,여야는 지역사랑상품권 과 마음예산 건강사업 등을 각각 이재명 예산 김건희 예산 으로 규정하고 칼을 벼르고 있다 정부는 내년 예산안에서 이재명 민주당 대표의 핵심 정책인 지역사랑상품권 사업의 ,0,1
654,한동훈 위증교사 맹공 민주 이재명 재판 당 차원 대응 ,민주당은 오는 일 김건희 여사 특검법 재표결이 예상되는 만큼 대여투쟁을 비롯한 여론전을 통해 돌파구 마련에도 힘을 쏟을 전망입니다 김 사무총장은 이 대표 재판을 비롯한 외부의 상황이 향후 표결에도 영향을 끼칠 ,0,1
655,민주당 정치 판결 규정 탄핵연대 활동 강화,민주당이 전날 개최한 김건희 윤석열 국정농단 규탄 특검 촉구 차 집회에서 민주당 박찬대 원내대표는 미친 정권에 미친 판결 이라며 대정부 비판 수위를 한층 높이기도 했다 야권 잠룡 들도 판결을 ,1,1
656,한동훈 이재명 징역형 선고에 반사이익만으로 국민 마음 못 얻어 , 민주당의 판사 겁박 강력 대응할 것 한 대표는 민주당의 김건희 윤석열 국정농단 규탄 및 특검 촉구 장외 집회 등을 민주당의 이 대표 재판 담당 판사 겁박 이라고 규정했다 그러면서 강력히 대응할 것이며 ,1,1
657,덕성여대 도봉구 일자리 박람회서 이동상담 운영, 덕성여대 제공 덕성여자대학교 총장 김건희 대학일자리본부는 최근 도봉구청 광장에서 진행된 년 도봉구 일자리 박람회에서 찾아가는 이동상담 프로그램을 운영했다고 일 밝혔다 이번 프로그램은 지역 ,0,1
658,민주 내일부터 김건희 특검법 관철 차 비상행동 대여 공세 고삐, 월을 김건희 여사 특검의 달 로 규정한 더불어민주당이 특검법 관철을 위한 차 비상행동에 나선다 민주당은 일 오후 시 국회 본관 계단에서 김건희 특검법 관철 민주당 국회의원 차 비상행동 선포식 을 ,0,0
659,윤석열 대통령의 대 개혁 정신승리 아침햇발 ,국민의힘 공천 개입 정황이 담긴 대통령의 육성 녹음이 나오고 김건희 여사에 대한 특검 요구가 커질수록 의료 연금 노동 교육 등 대 개혁 추진 의지가 마치 정국돌파용 수단인 양 전파됐다 윤 대통령은 새마을운동을 ,0,0
660,이준석 동덕여대 시위 비문명 장혜영 홍매화보다 비문명인가 ,야권에서는 이 의원이 김건희 여사의 공천개입 폭로를 조건으로 김영선 전 국민의힘 의원의 공천을 장 전 의원은 이날도 자당 유력 정치인 이준석 의원이 국민의힘 대표 시절 명태균 씨 김건희 여사 윤석열 ,0,1
661,야권 주말 서울 도심집회 윤 규탄 김 특검법 촉구,열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민 행동의 날 장외 집회에서 참석자들이 구호를 사진 연합뉴스 더불어민주당 등 야권은 일 서울 도심에서 장외집회를 열어 윤석열 정부를 규탄하며 김건희 ,1,1
662,여야 이재명 공직선거법 위반 심 유죄 놓고 대치,반면 민주당은 미친정권에 미친 판결 이라고 강력하게 규탄하면서 김건희 특검을 강하게 요구했다 반면 민주당은 주말장외 집회를 통해 이 대표 판결 부당성과 윤석열 김건희 특검에 초점을 맞췄다 유죄판결 당사자인 ,0,0
663, 단독 용산 김영선 엇갈리는 주장 김 윤 이준석에 명태균 내가 소 ,윤 대통령이 년 월 일 명씨와의 통화에서 김 전 의원 공천을 언급한 육성이 공개된 데 이어 명씨가 김건희 여사로부터 두 차례 돈을 받았다 고 진술하는 등 공천 개입 정황이 한층 짙어진 상황이다 창원지검은 ,1,0
664, 이슈 차 김건희 특검법 폐기 위기 이재명 사법리스크 속 여당 총 ,더불어민주당이 번째 발의한 김건희 여사 특검법이 폐기될 위기에 처했다 지난 일 이재명 더불어민주당 본회의에서의 김건희 특검법 재표결 가결에 힘쓰고 있다 그러나 여당인 국민의힘은 이 대표의 징역형 집유 ,0,1
665, 이재명 유죄 호재 두고 집안싸움 친한 친윤 당원 게시판 갈등,친한계는 김건희 여사 리스크를 구조적 으로 방지하기 위해 특별감찰관을 선제적으로 임명해야 한다는 입장이지만 친윤계 등은 야당의 북한인권재단 이사 추천과 연계하는 게 사실상 당론이었다며 반대했다 이견에도 ,0,0
666, 포토 한국전력 김건희 아 놓쳤다 ,한국전력 리베로 김건희 가 일 수원체육관에서 열린 리그 손해보험과 경기에서 리시브를 실패하고 있다 수원 |,0,0
667,이재명 위기는 기회 한동훈 선고 첫 반응에 민생 넣은 이유는,엄경영 시대정신연구소 소장은 경제 민생도 물론 중요하지만 김건희 여사 특별검사법 한 대표가 약속한 채상병 특별검사법 과 관련해서도 반드시 대안을 제시해야 한다 고 했다 한 대표와 그 가족 이름으로 윤 ,0,1
668, 첩첩산중 이재명 사법리스크 일 위증교사 심 선고 촉각 ,이재명 더불어민주당 대표가 지난 일 오후 서울 광화문광장 인근에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민 행동의 날 에 참가해 발언하고 있다 사진 연합뉴스 매일일보 이태훈 기자 | 이재명 ,0,1
669,이재명 실형 선고 후폭풍 국힘 민주 모두 살 길은 단일대오뿐 ,민주당이 주최한 김건희 윤석열 국정농단 규탄 및 특검 촉구 제 차 집회였다 그는 이 자리에서 연단에 올라 이 나라 주인이 윤석열 김건희 명태 명태균 으로 바뀐 듯하다 며 이재명도 민주주의도 죽지 않는다 고 ,0,1
670,어깨 무거워진 창원지검 대통령 부부 고발도 맡았다,피고발인 명은 윤 대통령과 김건희 여사 명 씨 김 전 의원 이준석 전 국민의힘 대표 개혁신당 의원 윤상현 전 국민의힘 공천관리위원장 국민의힘 의원이다 이 중 명 씨와 김 전 의원은 이번 의혹과 연관된 ,0,1
671,민주 이재명 교체 전혀 고려 안 해 사법리스크 당 차원 대응 ,민주당은 이 대표 사법 리스크에 대응하는 한편 김건희 특검법 통과를 위한 여론전에도 힘을 쏟겠다는 김건희 특검법 재표결에서 이탈표가 줄어들 가능성에 대해선 국민의힘 내부 문제로 자중지란이 생길 것이라 ,0,1
672,이재명 유죄 판결 소수정당 평가는 범죄반성 격렬한 토론 ,더불어민주당 이재명 대표가 일 오후 서울 광화문 북측광장 인근에서 더불어민주당 주최로 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민 행동의 날 장외 집회에서 연단에 올라 발언하고 있다 ,0,1
673,이재명 사법리스크 현실화 심 선고 파장,재판 결과와는 별개로 민주당은 당분간 윤석열 대통령과 김건희 여사를 둘러싼 각종 의혹에 대한 공세를 강화하는 방식으로 사법리스크에 대응한다는 방침이다 민주당은 김건희 특검법 수정안 폐기에 따른 대비책으로 ,0,0
674,이재명 결코 죽지 않는다 진중권 죽는 건 주변 사람들 ,열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민 행동의 날 장외 집회에서 연단에 올라 발언하고 있다 연합뉴스 앞서 이 대표는 이날 광화문 일대에서 열린 당 주최 김건희 윤석열 국정농단 규탄 및 특검 ,1,1
675,이재명 결코 죽지않는다 예상밖 형량에 격앙,기호일보 아침을 여는 신문 더불어민주당 이재명 대표가 일 오후 서울 광화문광장 인근에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민 행동의 날 에 참가해 발언하고 있다 사진 연합뉴스 ,1,1
676, 동앵과 뉴스터디 특검 대신 특감 외치는 한동훈 특별감찰관 ,한동훈 대표가 특별감찰관을 꺼내든 이유는 김건희 여사 이슈가 터지면서죠 좀 더 구체적으로 김건희 여사의 명품백 수수 의혹은 당선 이후에 영부인 이라는 지위를 갖고 나서 생긴 일이고 금품 수수에 해당하니까 ,0,1
677,이재명 난 죽지 않는다 한동훈 민주당 판사 겁박 강력 대응 ,이 대표는 토요일인 지난 일 오후 광화문광장에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회에 참석했다 바로 전날인 일 법원에서 징역형 집유 판결을 받았지만 이에 굴하지 않겠다는 ,1,1
678,민주당 이재명 교체없다 ㅤㅁㅣㄶ은 의원들이 더 격려 ,그는 대여 투쟁과 관련해서는 국회서 김건희 특검과 상설특검을 통해 윤 정부를 제대로 심판할 수 있도록 노력하는 한편 국민이 목소리를 낼 수 있는 장을 만들어서 계속 싸워나가겠다 고 답했다 ,0,1
679, 이재명 유죄 사법리스크 현실화 법정 공방 라운드 쏠린눈 ,더불어민주당 이재명 대표가 일 오후 서울 광화문 북측광장 인근에서 더불어민주당 주최로 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민 행동의 날 장외 집회에서 연단에 올라 발언하고 있다 연합뉴스 ,0,1
680,민주 이재명 교체 안해 국민과 함께 윤석열 정부 심판 ,김 사무총장은 대여 투쟁과 관련해서는 국회서 김건희 특검과 상설특검을 통해 윤 정부를 제대로 심판할 수 있도록 노력하는 한편 국민이 목소리를 낼 수 있는 장을 만들어서 계속 싸워나가겠다 고 답했다 앞서 ,1,1
